date,values,Termo Buscado,Data e Hora,Palavra Pivo,Num da Comp,Periodo
2018-08-21,66,COMPUTADOR,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-23,49,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-24,49,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-25,47,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-26,47,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-27,42,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-28,42,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-29,33,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-30,43,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-31,48,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-01,48,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-02,44,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-03,50,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-04,42,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-05,39,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-06,52,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-07,52,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-08,52,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-09,52,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-10,51,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-11,44,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-12,39,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-13,51,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-14,55,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-15,47,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-16,48,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-17,50,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-18,42,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-19,38,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-20,48,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-21,51,DELL,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-23,58,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-24,53,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-25,52,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-26,52,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-27,57,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-28,64,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-29,53,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-30,57,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-31,54,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-01,51,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-02,47,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-03,52,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-04,61,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-05,58,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-06,50,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-07,55,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-08,53,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-09,52,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-10,54,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-11,64,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-12,61,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-13,54,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-14,54,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-15,53,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-16,47,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-17,47,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-18,55,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-19,53,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-20,47,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-21,51,SONY,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-23,60,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-24,58,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-25,57,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-26,58,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-27,54,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-28,55,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-29,60,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-30,63,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-31,59,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-01,59,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-02,63,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-03,61,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-04,58,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-05,60,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-06,66,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-07,64,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-08,60,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-09,58,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-10,57,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-11,63,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-12,56,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-13,64,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-14,64,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-15,59,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-16,57,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-17,55,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-18,58,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-19,62,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-20,63,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-08-21,59,AMAZON,23/08/2018 11:46,GELADEIRA,2º Comparação,today 1-m
2018-07-23,58,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-24,60,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-25,56,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-26,55,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-27,49,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-28,60,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-29,62,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-30,53,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-31,54,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-01,50,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-02,57,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-03,53,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-04,58,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-05,61,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-06,55,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-07,52,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-08,52,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-09,51,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-10,50,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-11,58,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-12,55,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-13,56,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-14,58,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-15,52,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-16,47,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-17,48,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-18,54,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-19,52,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-20,56,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-21,55,GELADEIRA,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-23,59,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-24,66,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-25,61,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-26,60,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-27,61,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-28,61,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-29,57,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-30,65,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-07-31,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-01,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-02,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-03,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-04,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-05,56,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-06,68,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-07,70,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-08,64,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-09,59,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-10,63,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-11,66,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-12,69,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-13,95,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-14,97,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-15,100,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-16,80,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-17,82,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-18,73,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-19,62,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-20,67,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-08-21,70,LOJAS AMERICANAS,23/08/2018 11:46,GELADEIRA,3º Comparação,today 1-m
2018-05-23,79,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-24,67,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-25,63,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-26,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-27,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-28,67,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-29,71,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-30,71,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-31,78,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-01,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-02,91,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-03,91,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-04,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-05,73,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-06,77,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-07,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-08,78,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-09,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-10,83,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-11,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-12,80,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-13,85,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-14,75,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-15,77,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-16,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-17,80,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-18,75,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-19,75,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-20,77,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-21,73,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-22,74,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-23,89,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-24,96,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-25,79,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-26,77,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-27,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-28,83,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-29,84,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-30,92,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-01,93,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-02,78,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-03,83,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-04,88,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-05,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-06,77,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-07,88,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-08,97,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-09,92,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-10,85,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-11,84,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-12,86,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-13,87,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-14,98,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-15,86,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-16,92,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-17,93,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-18,94,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-19,89,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-20,84,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-21,97,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-22,97,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-23,91,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-24,96,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-25,92,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-26,85,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-27,76,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-28,98,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-29,99,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-30,90,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-31,88,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-01,81,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-02,91,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-03,87,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-04,97,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-05,100,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-06,91,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-07,88,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-08,83,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-09,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-10,82,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-11,94,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-12,87,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-13,90,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-14,94,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-15,87,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-16,78,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-17,81,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-18,93,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-19,88,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-20,92,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-08-21,86,GELADEIRA,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-23,45,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-24,45,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-25,47,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-26,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-27,63,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-28,61,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-29,66,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-30,62,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-05-31,75,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-01,79,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-02,86,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-03,90,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-04,71,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-05,71,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-06,66,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-07,60,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-08,62,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-09,71,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-10,71,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-11,61,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-12,53,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-13,59,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-14,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-15,60,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-16,66,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-17,64,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-18,58,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-19,59,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-20,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-21,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-22,45,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-23,58,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-24,67,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-25,59,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-26,57,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-27,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-28,52,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-29,55,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-06-30,60,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-01,69,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-02,55,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-03,55,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-04,54,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-05,54,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-06,51,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
2018-07-07,63,FOGÃO,23/08/2018 13:35,GELADEIRA,1º Comparação,today 3-m
